DATAFLOW,LAST UPDATE,freq,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,PT,2023-01-01,5.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,RO,2023-01-01,4.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,RS,2023-01-01,8.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,SE,2023-01-01,5.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,SI,2023-01-01,3.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,SK,2023-01-01,5.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,TR,2023-01-01,8.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,AT,2023-01-01,2.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,BA,2023-01-01,9.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,BE,2023-01-01,3.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,BG,2023-01-01,3.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,CH,2023-01-01,3.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,CY,2023-01-01,3.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,CZ,2023-01-01,2.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,DE,2023-01-01,2.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,DK,2023-01-01,3.1,b,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,EA20,2023-01-01,4.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,EA21,2023-01-01,4.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,EE,2023-01-01,5.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,EL,2023-01-01,9.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,ES,2023-01-01,12.9,d,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,EU27_2020,2023-01-01,4.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,FI,2023-01-01,5.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,FR,2023-01-01,5.0,d,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,HR,2023-01-01,4.8,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,HU,2023-01-01,3.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,IE,2023-01-01,2.9,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,IS,2023-01-01,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,IT,2023-01-01,4.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,LT,2023-01-01,6.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,LU,2023-01-01,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,LV,2023-01-01,4.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,MK,2023-01-01,5.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,NL,2023-01-01,2.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,NO,2023-01-01,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,PL,2023-01-01,1.5,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,PT,2023-01-01,5.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,RO,2023-01-01,3.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,RS,2023-01-01,5.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,SE,2023-01-01,5.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,SI,2023-01-01,3.9,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,SK,2023-01-01,3.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,TR,2023-01-01,3.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,AT,2023-01-01,4.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,BA,2023-01-01,8.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,BE,2023-01-01,3.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,BG,2023-01-01,3.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,CH,2023-01-01,3.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,CY,2023-01-01,4.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,CZ,2023-01-01,1.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,DE,2023-01-01,2.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,DK,2023-01-01,2.9,b,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,EA20,2023-01-01,4.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,EA21,2023-01-01,4.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,EE,2023-01-01,5.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,EL,2023-01-01,5.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,ES,2023-01-01,9.5,d,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,EU27_2020,2023-01-01,4.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,FI,2023-01-01,8.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,FR,2023-01-01,5.4,d,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,HR,2023-01-01,3.4,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,HU,2023-01-01,3.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,IE,2023-01-01,2.8,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,IS,2023-01-01,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,IT,2023-01-01,4.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,LT,2023-01-01,8.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,LU,2023-01-01,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,LV,2023-01-01,6.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,MK,2023-01-01,9.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,MT,2023-01-01,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,NL,2023-01-01,2.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,NO,2023-01-01,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,PL,2023-01-01,1.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,PT,2023-01-01,4.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,RO,2023-01-01,4.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,RS,2023-01-01,6.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,SE,2023-01-01,5.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,SI,2023-01-01,3.7,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,SK,2023-01-01,3.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,M,TR,2023-01-01,5.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,AT,2023-01-01,3.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,BA,2023-01-01,9.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,BE,2023-01-01,3.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,BG,2023-01-01,3.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,CH,2023-01-01,3.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,CY,2023-01-01,4.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,CZ,2023-01-01,2.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,DE,2023-01-01,2.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,DK,2023-01-01,3.0,b,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,EA20,2023-01-01,4.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,EA21,2023-01-01,4.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,EE,2023-01-01,5.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,EL,2023-01-01,6.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,ES,2023-01-01,11.1,d,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,EU27_2020,2023-01-01,4.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,FI,2023-01-01,6.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,FR,2023-01-01,5.2,d,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,HR,2023-01-01,4.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,HU,2023-01-01,3.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,IE,2023-01-01,2.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,IS,2023-01-01,1.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,IT,2023-01-01,4.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,LT,2023-01-01,7.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,LU,2023-01-01,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,LV,2023-01-01,5.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,MK,2023-01-01,7.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,MT,2023-01-01,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,NL,2023-01-01,2.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,NO,2023-01-01,1.2,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,PL,2023-01-01,1.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,PT,2023-01-01,5.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,RO,2023-01-01,3.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,RS,2023-01-01,6.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,SE,2023-01-01,5.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,SI,2023-01-01,3.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,SK,2023-01-01,3.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,T,TR,2023-01-01,5.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,AT,2024-01-01,10.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,BA,2024-01-01,35.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,BE,2024-01-01,14.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,BG,2024-01-01,11.7,bu,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,CH,2024-01-01,8.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,CY,2024-01-01,13.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,CZ,2024-01-01,9.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,DE,2024-01-01,5.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,DK,2024-01-01,14.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,EA20,2024-01-01,14.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,EA21,2024-01-01,14.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,EE,2024-01-01,19.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,EL,2024-01-01,24.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,ES,2024-01-01,27.1,d,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,EU27_2020,2024-01-01,14.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,FI,2024-01-01,18.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,FR,2024-01-01,18.4,d,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,HR,2024-01-01,18.2,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,HU,2024-01-01,14.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,IE,2024-01-01,10.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,IS,2024-01-01,9.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,IT,2024-01-01,22.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,LT,2024-01-01,16.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,LU,2024-01-01,18.1,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,LV,2024-01-01,14.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,MK,2024-01-01,27.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,MT,2024-01-01,8.2,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,NL,2024-01-01,8.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,NO,2024-01-01,11.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,PL,2024-01-01,10.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,PT,2024-01-01,22.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,RO,2024-01-01,25.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,RS,2024-01-01,23.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,SE,2024-01-01,23.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,SI,2024-01-01,10.9,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,SK,2024-01-01,18.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,F,TR,2024-01-01,22.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,AT,2024-01-01,10.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,BA,2024-01-01,27.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,BE,2024-01-01,19.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,BG,2024-01-01,12.8,b,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,CH,2024-01-01,8.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,CY,2024-01-01,12.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,CZ,2024-01-01,8.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,DE,2024-01-01,7.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,DK,2024-01-01,15.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,EA20,2024-01-01,14.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,EA21,2024-01-01,14.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,EE,2024-01-01,18.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,EL,2024-01-01,21.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,ES,2024-01-01,26.0,d,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,EU27_2020,2024-01-01,15.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,FI,2024-01-01,19.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,FR,2024-01-01,19.0,d,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,HR,2024-01-01,15.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,HU,2024-01-01,15.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,IE,2024-01-01,10.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,IS,2024-01-01,8.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,IT,2024-01-01,19.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,LT,2024-01-01,16.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,LU,2024-01-01,24.4,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,LV,2024-01-01,13.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,MK,2024-01-01,29.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,MT,2024-01-01,9.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,NL,2024-01-01,8.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,NO,2024-01-01,12.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,PL,2024-01-01,10.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,PT,2024-01-01,20.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,RO,2024-01-01,23.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,RS,2024-01-01,23.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,SE,2024-01-01,24.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,SI,2024-01-01,11.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,SK,2024-01-01,19.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,M,TR,2024-01-01,13.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,AT,2024-01-01,10.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,BA,2024-01-01,30.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,BE,2024-01-01,17.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,BG,2024-01-01,12.3,b,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,CH,2024-01-01,8.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,CY,2024-01-01,13.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,CZ,2024-01-01,9.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,DE,2024-01-01,6.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,DK,2024-01-01,14.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,EA20,2024-01-01,14.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,EA21,2024-01-01,14.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,EE,2024-01-01,19.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,EL,2024-01-01,22.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,ES,2024-01-01,26.5,d,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,EU27_2020,2024-01-01,14.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,FI,2024-01-01,18.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,FR,2024-01-01,18.7,d,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,HR,2024-01-01,16.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,HU,2024-01-01,15.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,IE,2024-01-01,10.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,IS,2024-01-01,9.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,IT,2024-01-01,20.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,LT,2024-01-01,16.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,LU,2024-01-01,21.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,LV,2024-01-01,13.6,,
